id,tituloPincipal,tituloOriginal,anoLancamento,tempoMinutos,genero,notaMedia,numeroVotos,generoArtista,personagem,nomeArtista,anoNascimento,anoFalecimento,profissao,titulosMaisConhecidos
tt5615904,Unforgettable,Soonjung,2016,113,"Drama,Romance",7.2,1474,actor,San-Dol,Joon-seok Yeon,1995,\N,actor,"tt1459998,tt5690230,tt5615904,tt9165992"
tt5665940,My Love Sinema,My Love Sinema,2016,90,"Drama,Romance",6.6,32,actress,\N,Cherry Ngan,1993,\N,actress,"tt2171993,tt3003996,tt5827496,tt4276752"
tt5665940,My Love Sinema,My Love Sinema,2016,90,"Drama,Romance",6.6,32,actress,\N,Cheryl Wee,\N,\N,actress,"tt5665940,tt12434082,tt12312758,tt3617204"
tt5665940,My Love Sinema,My Love Sinema,2016,90,"Drama,Romance",6.6,32,actor,\N,Tosh Zhang,1989,\N,"actor,composer","tt2525596,tt4415068,tt7469978,tt2189461"
tt5665940,My Love Sinema,My Love Sinema,2016,90,"Drama,Romance",6.6,32,actress,\N,Nora Miao,1952,\N,"actress,production_manager","tt0067824,tt0068767,tt0068935,tt1756487"
tt5665940,My Love Sinema,My Love Sinema,2016,90,"Drama,Romance",6.6,32,actor,\N,Jeff Wang,1976,\N,"actor,soundtrack","tt12404382,tt12428300,tt3951998,tt5665940"
tt5670190,Ostitto,Ostitto,2016,\N,"Drama,Romance",6.3,286,actress,Orsha,Nijhum Rubina,\N,\N,actress,"tt5670190,tt12573328"
tt5670190,Ostitto,Ostitto,2016,\N,"Drama,Romance",6.3,286,actor,Imtu,Arifin Shuvo,1982,\N,"actor,writer","tt6220664,tt5534436,tt3095464,tt5643942"
tt5670190,Ostitto,Ostitto,2016,\N,"Drama,Romance",6.3,286,actress,Mrs. Afsana,Suchorita,\N,\N,actress,"tt3073256,tt5281680,tt13667280,tt6768808"
tt5670190,Ostitto,Ostitto,2016,\N,"Drama,Romance",6.3,286,actress,Pori,Nusrat Imrose Tisha,1989,\N,"actress,producer","tt5624838,tt5670190,tt6143982,tt10511440"
tt5687416,What's Up with Cinta 2,Ada Apa dengan Cinta? 2,2016,123,"Drama,Romance",7.4,1976,actress,Maura,Titi Kamal,1981,\N,actress,"tt0307920,tt0299187,tt10092860,tt1059943"
tt5687416,What's Up with Cinta 2,Ada Apa dengan Cinta? 2,2016,123,"Drama,Romance",7.4,1976,actor,Rangga,Nicholas Saputra,1984,\N,"actor,producer,script_department","tt8894180,tt0307920,tt0459327,tt0441641"
tt5687416,What's Up with Cinta 2,Ada Apa dengan Cinta? 2,2016,123,"Drama,Romance",7.4,1976,actress,Cinta,Dian Sastrowardoyo,1982,\N,"actress,director,writer","tt6116856,tt8894180,tt5882416,tt0307920"
tt5687416,What's Up with Cinta 2,Ada Apa dengan Cinta? 2,2016,123,"Drama,Romance",7.4,1976,actress,Karmen,Adinia Wirasti,1986,\N,actress,"tt5687416,tt6478692,tt6426714,tt7861584"
tt5696096,Hallelooya,Hallelooya,2016,140,"Drama,Romance",5.5,55,actress,Young Meera,Durga Premjith,\N,\N,actress,"tt5297256,tt6001878,tt5696096,tt10682506"
tt5696096,Hallelooya,Hallelooya,2016,140,"Drama,Romance",5.5,55,actor,Dr. Roy K. Thomas,Narain,1979,\N,actor,"tt1922545,tt9179430,tt9900782,tt2367996"
tt5696096,Hallelooya,Hallelooya,2016,140,"Drama,Romance",5.5,55,actress,Dr. Meera Menon,Meghana Raj,1990,\N,"actress,music_department","tt6241994,tt5341550,tt4977540,tt12077866"
tt5696096,Hallelooya,Hallelooya,2016,140,"Drama,Romance",5.5,55,actor,Young Roy,Eric Zachariah,\N,\N,actor,"tt6315524,tt5696096,tt10579994,tt9319874"
tt5700648,A Man and a Woman,Nam-gwa yeo,2016,115,"Drama,Romance",6.7,1714,actress,Housekeeper,Young-Sun Kim,1971,\N,actress,"tt3250818,tt1588170,tt1190539,tt10919420"
tt5700648,A Man and a Woman,Nam-gwa yeo,2016,115,"Drama,Romance",6.7,1714,actor,Ki-Hong,Gong Yoo,1979,\N,"actor,make_up_department","tt10919420,tt5994364,tt1826714,tt5700672"
tt5700648,A Man and a Woman,Nam-gwa yeo,2016,115,"Drama,Romance",6.7,1714,actress,Moon-Joo,Mi-so Lee,1988,\N,actress,"tt2592336,tt1786668,tt2025526,tt1337034"
tt5700648,A Man and a Woman,Nam-gwa yeo,2016,115,"Drama,Romance",6.7,1714,actress,Sang-Min,Jeon Do-yeon,1973,\N,actress,"tt0479773,tt1314652,tt0817225,tt11535228"
tt5700962,Akira,Akira,2016,134,"Drama,Romance",6.0,54,actor,\N,Aneesh Tejeshwar,\N,\N,"actor,producer,director","tt9592348,tt8790314,tt16986576,tt3552164"
tt5700962,Akira,Akira,2016,134,"Drama,Romance",6.0,54,actor,\N,Avinash,\N,\N,"actor,visual_effects,camera_department","tt3124196,tt0119428,tt1616085,tt1725795"
tt5700962,Akira,Akira,2016,134,"Drama,Romance",6.0,54,actress,Sahithi,Adithi Rao,\N,\N,actress,"tt3648736,tt5700962,tt9537046"
tt5700962,Akira,Akira,2016,134,"Drama,Romance",6.0,54,actress,Lavanya,Krishi Thapanda,\N,\N,actress,"tt18358198,tt19884258,tt7561556,tt5700962"
tt5702600,Guppedantha Prema,Guppedantha Prema,2016,121,"Drama,Romance",7.4,41,actress,Sandy,Aditi Singh,1998,\N,actress,"tt8303258,tt5702600,tt6914498,tt17163030"
tt5702600,Guppedantha Prema,Guppedantha Prema,2016,121,"Drama,Romance",7.4,41,actor,Yuv,Sai Ronak,1991,\N,actor,"tt13931168,tt5702600,tt13528564,tt15840188"
tt5702600,Guppedantha Prema,Guppedantha Prema,2016,121,"Drama,Romance",7.4,41,actress,Swara,Aishwarya,\N,\N,actress,tt5702600
tt5702600,Guppedantha Prema,Guppedantha Prema,2016,121,"Drama,Romance",7.4,41,actor,Raja,Abhilash,\N,\N,"visual_effects,actor,editor","tt4849438,tt2631186,tt3042926,tt2330927"
tt5708800,Hold Me Like Before,Abrázame como antes,2016,63,"Drama,Romance",5.8,29,actress,\N,Jimena Franco,\N,\N,actress,"tt5708800,tt5734906"
tt5717110,Tum Bin II,Tum Bin 2,2016,147,"Drama,Romance",4.8,1334,actress,Taran,Neha Sharma,1987,\N,actress,"tt8108274,tt12631660,tt1753640,tt6613814"
tt5717110,Tum Bin II,Tum Bin 2,2016,147,"Drama,Romance",4.8,1334,actor,Amar,Aashim Gulati,\N,\N,actor,"tt5658558,tt7762498,tt9094282,tt9176102"
tt5717110,Tum Bin II,Tum Bin 2,2016,147,"Drama,Romance",4.8,1334,actress,Dancer,Mouni Roy,1985,\N,"actress,miscellaneous","tt6277462,tt5323298,tt6173990,tt7838252"
tt5717110,Tum Bin II,Tum Bin 2,2016,147,"Drama,Romance",4.8,1334,actor,Shekar,Aditya Seal,1988,\N,actor,"tt2801992,tt15012366,tt10042058,tt3681414"
tt5719222,Ikinci Sans,Ikinci Sans,2016,99,"Drama,Romance",5.7,1788,actress,Çiçek,Afra Saraçoglu,1997,\N,actress,"tt13592218,tt6756704,tt11789868,tt8593538"
tt5719222,Ikinci Sans,Ikinci Sans,2016,99,"Drama,Romance",5.7,1788,actor,Cemal,Özcan Deniz,1972,\N,"actor,writer,director","tt6462806,tt4306308,tt3142958,tt6213036"
tt5719222,Ikinci Sans,Ikinci Sans,2016,99,"Drama,Romance",5.7,1788,actress,Yasemin,Nurgül Yesilçay,1976,\N,"actress,director,writer","tt4075038,tt1198412,tt0880502,tt0885470"
tt5719222,Ikinci Sans,Ikinci Sans,2016,99,"Drama,Romance",5.7,1788,actor,Mahmut,Mesut Can Tomay,1999,\N,actor,"tt6449434,tt5719222,tt3347944,tt12587400"
tt5721654,Fiore,Fiore,2016,110,"Drama,Romance",6.5,1139,actress,Daphne Bonori,Daphne Scoccia,\N,\N,actress,"tt10247750,tt13216988,tt5721654,tt7793262"
tt5721654,Fiore,Fiore,2016,110,"Drama,Romance",6.5,1139,actress,Gessica Di Nardo,Gessica Giulianielli,\N,\N,actress,tt5721654
tt5721654,Fiore,Fiore,2016,110,"Drama,Romance",6.5,1139,actor,Ascanio Bonori,Valerio Mastandrea,1972,\N,"actor,producer,writer","tt4901306,tt7106968,tt0875034,tt2370096"
tt5721654,Fiore,Fiore,2016,110,"Drama,Romance",6.5,1139,actor,Josh,Josciua Algeri,1995,2017,actor,tt5721654
tt5732458,Love in Late Autumn,Ai zai shen qiu,2016,\N,"Drama,Romance",3.8,7,actor,Han Lei,Bingrui Zhao,\N,\N,actor,"tt5732458,tt23118352,tt5219310,tt6475918"
tt5732458,Love in Late Autumn,Ai zai shen qiu,2016,\N,"Drama,Romance",3.8,7,actor,Patrick Wong,Patrick Tam,1968,\N,"actor,soundtrack,miscellaneous","tt4379580,tt0287155,tt0157366,tt0100625"
tt5732458,Love in Late Autumn,Ai zai shen qiu,2016,\N,"Drama,Romance",3.8,7,actress,Linda Wen,Irene Wan,1966,\N,"actress,producer","tt0084263,tt5732458,tt2471242,tt2354525"
tt5732458,Love in Late Autumn,Ai zai shen qiu,2016,\N,"Drama,Romance",3.8,7,actress,Cindy,Charmaine Fong,1980,\N,"actress,soundtrack","tt1288398,tt6041030,tt1194624,tt2253038"
tt5741848,Kashin,Kashin,2016,95,"Drama,Romance",5.2,120,actor,Yasunori Ochi,Masanobu Andô,1975,\N,actor,"tt0116767,tt0266308,tt0906665,tt0380027"
tt5741848,Kashin,Kashin,2016,95,"Drama,Romance",5.2,120,actor,Kiyohiko Amemiya,Kento Hayashi,1990,\N,actor,"tt8315128,tt4882964,tt2217054,tt0871975"
tt5741848,Kashin,Kashin,2016,95,"Drama,Romance",5.2,120,actress,Yoko Furukawa,Izumi Fujimoto,1991,\N,actress,"tt5741848,tt10380168,tt4456372,tt2740072"
tt5741848,Kashin,Kashin,2016,95,"Drama,Romance",5.2,120,actor,Miss Kitabayashi,Tomoko Mariya,\N,\N,actor,"tt5741848,tt4671274"
tt5742306,Parting,Raftan,2016,74,"Drama,Romance",6.2,293,actress,Fereshteh,Fereshteh Hosseini,1997,\N,actress,"tt15829290,tt19245950,tt12920838,tt5742306"
tt5742306,Parting,Raftan,2016,74,"Drama,Romance",6.2,293,actor,Nabi,Reza Ahmadi,\N,\N,actor,"tt5742306,tt7897468,tt6227144"
tt5742306,Parting,Raftan,2016,74,"Drama,Romance",6.2,293,actor,Moussa,Behrang Alavi,\N,\N,actor,"tt3269074,tt21802786,tt5463510,tt5468178"
tt5742306,Parting,Raftan,2016,74,"Drama,Romance",6.2,293,actress,Maryam,Nazanin Bayati,\N,\N,actress,"tt6208138,tt3269074,tt7901798,tt4532764"
tt5751836,Onaatah: Of the Earth,Onaatah: Of the Earth,2016,108,"Drama,Romance",8.8,31,actor,Duh,Merlvin Mukhim,\N,\N,actor,"tt13038150,tt5751836"
tt5751836,Onaatah: Of the Earth,Onaatah: Of the Earth,2016,108,"Drama,Romance",8.8,31,actor,Onaatah,Sweety Pala,\N,\N,"actor,producer","tt5751836,tt13038150"
tt5755796,The Unmarried Wife,The Unmarried Wife,2016,130,"Drama,Romance",6.1,201,actor,Geoff,Dingdong Dantes,1980,\N,"actor,director,assistant_director","tt8485526,tt2118720,tt0874438,tt1053803"
tt5755796,The Unmarried Wife,The Unmarried Wife,2016,130,"Drama,Romance",6.1,201,actor,Bryan,Paulo Avelino,1988,\N,"actor,producer,soundtrack","tt11091664,tt1961180,tt2177347,tt5094192"
tt5755796,The Unmarried Wife,The Unmarried Wife,2016,130,"Drama,Romance",6.1,201,actress,Anne,Angelica Panganiban,1986,\N,actress,"tt5755796,tt0281168,tt4170436,tt0346500"
tt5755796,The Unmarried Wife,The Unmarried Wife,2016,130,"Drama,Romance",6.1,201,actress,Carmela,Dimples Romana,\N,\N,"actress,miscellaneous","tt10044182,tt1102316,tt5755796,tt7736550"
tt5755912,Barcelona: A Love Untold,Barcelona: A Love Untold,2016,132,"Drama,Romance",6.6,787,actress,Insiang,Aiko Melendez,1975,\N,actress,"tt9389924,tt2904024,tt5755912,tt3887408"
tt5755912,Barcelona: A Love Untold,Barcelona: A Love Untold,2016,132,"Drama,Romance",6.6,787,actor,Tonying,Joshua Garcia,\N,\N,actor,"tt10719524,tt10044182,tt6271264,tt7127344"
tt5755912,Barcelona: A Love Untold,Barcelona: A Love Untold,2016,132,"Drama,Romance",6.6,787,actress,MiaCeline,Kathryn Bernardo,1996,\N,"actress,soundtrack","tt10156112,tt4377918,tt5755912,tt8769032"
tt5755912,Barcelona: A Love Untold,Barcelona: A Love Untold,2016,132,"Drama,Romance",6.6,787,actor,Ely,Daniel Padilla,1995,\N,"actor,soundtrack,miscellaneous","tt5755912,tt8769032,tt14962622,tt4377918"
tt5769516,Yesterday Once More,Shei de qing chun bu mi mang,2016,108,"Drama,Romance",6.6,290,actress,Lin Tianjiao,Shutong Guo,1992,\N,actress,"tt9587390,tt6419442,tt13154372,tt12065316"
tt5769516,Yesterday Once More,Shei de qing chun bu mi mang,2016,108,"Drama,Romance",6.6,290,actress,Lu Tiantian,Herun Wang,1994,\N,actress,"tt5769516,tt8811032,tt13050714,tt10551640"
tt5769516,Yesterday Once More,Shei de qing chun bu mi mang,2016,108,"Drama,Romance",6.6,290,actor,Gao Xiang,Jingting Bai,1993,\N,"actor,soundtrack","tt12987608,tt5769516,tt7108160,tt17506706"
tt5769516,Yesterday Once More,Shei de qing chun bu mi mang,2016,108,"Drama,Romance",6.6,290,actor,Huang Tao,Hongyi Li,1998,\N,"actor,soundtrack","tt0470302,tt11061532,tt5769516,tt10283742"
tt5769916,Laloolal.com,Laloolal.com,2016,\N,"Drama,Romance",7.5,19,actress,Chandan,Aimen Tariq,\N,\N,actress,"tt15459248,tt15455766,tt5769916"
tt5769916,Laloolal.com,Laloolal.com,2016,\N,"Drama,Romance",7.5,19,actor,Arbab,Ali Gul Mallah,\N,\N,actor,"tt5769916,tt10742800"
tt5769916,Laloolal.com,Laloolal.com,2016,\N,"Drama,Romance",7.5,19,actress,Mai,Shabira Channa,\N,\N,actress,tt5769916
tt5769916,Laloolal.com,Laloolal.com,2016,\N,"Drama,Romance",7.5,19,actress,Soe,Natasha Portess,\N,\N,"actress,assistant_director,miscellaneous","tt2821432,tt5769916"
tt5769916,Laloolal.com,Laloolal.com,2016,\N,"Drama,Romance",7.5,19,actor,Laloo Lal,Faysal Qureshi,1973,\N,"actor,producer","tt20198256,tt9086244,tt5769916,tt3596404"
tt5784778,Dil Toh Deewana Hai,Dil Toh Deewana Hai,2016,135,"Drama,Romance",7.0,23,actor,\N,Raja Bundela,\N,\N,"actor,director,producer","tt1942975,tt0392625,tt0324951,tt13635512"
tt5784778,Dil Toh Deewana Hai,Dil Toh Deewana Hai,2016,135,"Drama,Romance",7.0,23,actress,\N,Shweta Giri,\N,\N,actress,tt5784778
tt5784778,Dil Toh Deewana Hai,Dil Toh Deewana Hai,2016,135,"Drama,Romance",7.0,23,actress,\N,Zeenat Aman,1951,\N,"actress,producer","tt0082644,tt0067183,tt0077451,tt0265690"
tt5784778,Dil Toh Deewana Hai,Dil Toh Deewana Hai,2016,135,"Drama,Romance",7.0,23,actress,\N,Meenu Bhardwaj,\N,\N,actress,tt5784778
tt5784778,Dil Toh Deewana Hai,Dil Toh Deewana Hai,2016,135,"Drama,Romance",7.0,23,actor,\N,Raj Babbar,1952,\N,"actor,music_department","tt4248630,tt0272062,tt1729637,tt0158417"
tt5784778,Dil Toh Deewana Hai,Dil Toh Deewana Hai,2016,135,"Drama,Romance",7.0,23,actor,\N,Haider Khan,\N,\N,actor,"tt5784778,tt0947077"
tt5796478,Profiles,Nimrokh-ha,2016,97,"Drama,Romance",4.9,122,actor,\N,Babak Hamidian,\N,\N,actor,"tt2440036,tt1303788,tt5460508,tt3526538"
tt5796478,Profiles,Nimrokh-ha,2016,97,"Drama,Romance",4.9,122,actress,\N,Roya Nonahali,1961,\N,actress,"tt0262774,tt0125099,tt1291643,tt0096833"
tt5796478,Profiles,Nimrokh-ha,2016,97,"Drama,Romance",4.9,122,actress,\N,Sahar Dolatshahi,1979,\N,actress,"tt7901610,tt4418168,tt12800946,tt7897432"
tt5796478,Profiles,Nimrokh-ha,2016,97,"Drama,Romance",4.9,122,actor,\N,Houman Seyyedi,1980,\N,"actor,writer,director","tt4080028,tt7901798,tt21378744,tt5468300"
tt5796986,The Lover,The Lover,2016,60,"Drama,Romance",5.3,16,actress,Flower's Buyer,Monique Madrid,\N,\N,"actress,producer,editor","tt14174616,tt6502098,tt5816554,tt15978064"
tt5796986,The Lover,The Lover,2016,60,"Drama,Romance",5.3,16,actor,Helper,Jennifer Highsmith,\N,\N,actor,tt5796986
tt5796986,The Lover,The Lover,2016,60,"Drama,Romance",5.3,16,actor,Baby's Mother,Leslie Horn Danielsen,\N,\N,actor,tt5796986
tt5796986,The Lover,The Lover,2016,60,"Drama,Romance",5.3,16,actor,Melody,Stevie Conway,\N,\N,actor,tt5796986
tt5804390,The Red Thread,The Red Thread,2016,90,"Drama,Romance",7.5,30,actor,Luca,Anthony Howes,\N,\N,"producer,actor","tt5580612,tt6140496,tt5804390"
tt5804390,The Red Thread,The Red Thread,2016,90,"Drama,Romance",7.5,30,actor,Mateo,Armaan Khera,\N,\N,actor,"tt13334578,tt7267530,tt5804390,tt10840884"
tt5804390,The Red Thread,The Red Thread,2016,90,"Drama,Romance",7.5,30,actress,Zoe,Antonella Villagomez,\N,\N,"actress,producer",tt5804390
tt5804390,The Red Thread,The Red Thread,2016,90,"Drama,Romance",7.5,30,actress,Mia Rodriguez,Maricruz Ramirez,\N,\N,"actress,writer,producer","tt6008770,tt5804390,tt3861082,tt3914332"
tt5804390,The Red Thread,The Red Thread,2016,90,"Drama,Romance",7.5,30,actress,Maria Elena,Emmanuelle Girard,\N,\N,actress,"tt5583268,tt2553928,tt2257878,tt5804390"
tt5804390,The Red Thread,The Red Thread,2016,90,"Drama,Romance",7.5,30,actress,Sarah,Gabi Spaciari,1991,\N,"actress,writer,assistant_director","tt5591546,tt14647788,tt13805662,tt13217220"
tt5812842,Meeku Meere Maaku Meeme,Meeku Meere Maaku Meeme,2016,\N,"Drama,Romance",7.1,29,actress,\N,Avantika Mishra,\N,\N,actress,"tt15097344,tt9890070,tt5812842,tt22460554"
tt5812842,Meeku Meere Maaku Meeme,Meeku Meere Maaku Meeme,2016,\N,"Drama,Romance",7.1,29,actress,\N,Jenny Honey,\N,\N,actress,"tt7125262,tt5571428,tt5812842"
tt5812842,Meeku Meere Maaku Meeme,Meeku Meere Maaku Meeme,2016,\N,"Drama,Romance",7.1,29,actor,Aadhi,Tarun Shetty,\N,\N,"actor,producer,writer","tt5688142,tt2177848,tt6915926,tt5615776"
tt5812842,Meeku Meere Maaku Meeme,Meeku Meere Maaku Meeme,2016,\N,"Drama,Romance",7.1,29,actor,\N,Kireeti,\N,\N,actor,"tt8004570,tt8047208,tt12851324,tt6644636"
tt5813104,Nanna Ninna Prema Kathe,Nanna Ninna Prema Kathe,2016,141,"Drama,Romance",6.8,12,actor,\N,Thilak Shekar,\N,\N,actor,"tt5760590,tt12700440,tt12053122,tt3320542"
tt5813104,Nanna Ninna Prema Kathe,Nanna Ninna Prema Kathe,2016,141,"Drama,Romance",6.8,12,actress,\N,Nidhi Subbaiah,\N,\N,"actress,soundtrack","tt5542802,tt2283748,tt2359746,tt5332192"
tt5813104,Nanna Ninna Prema Kathe,Nanna Ninna Prema Kathe,2016,141,"Drama,Romance",6.8,12,actor,\N,Vijay Raghavendra,\N,\N,"actor,director,music_department","tt3742262,tt9389584,tt5684560,tt7561556"
tt5813104,Nanna Ninna Prema Kathe,Nanna Ninna Prema Kathe,2016,141,"Drama,Romance",6.8,12,actor,\N,Chikkanna,\N,\N,"actor,director,producer","tt3540016,tt3728380,tt9592496,tt5364920"
tt5819870,Autumn Memories,Autumn Memories,2016,95,"Drama,Romance",6.8,29,actor,Aleksandr,Aleksandr Ignatusha,1955,\N,"actor,director","tt20448650,tt10097664,tt1927035,tt2007472"
tt5819870,Autumn Memories,Autumn Memories,2016,95,"Drama,Romance",6.8,29,actor,Doctor,Oleksa Kravchuk,\N,\N,actor,"tt9670284,tt5819870,tt10935750"
tt5819870,Autumn Memories,Autumn Memories,2016,95,"Drama,Romance",6.8,29,actress,Neighbor,Galyna Karpin,\N,\N,actress,tt5819870
tt5819870,Autumn Memories,Autumn Memories,2016,95,"Drama,Romance",6.8,29,actress,Ima,Nazanin Ahmady Sshahpour Abady,\N,\N,actress,tt5819870
tt5831146,On Again Off Again,On Again Off Again,2016,90,"Drama,Romance",5.3,72,actress,Yasmine,Samantha Spatari,\N,\N,"actress,editor,producer","tt2583620,tt5831146,tt11146900,tt5690930"
tt5831146,On Again Off Again,On Again Off Again,2016,90,"Drama,Romance",5.3,72,actor,Tommy,Charlie Hamilton,\N,\N,"actor,writer,director","tt9201132,tt6166222,tt5240768,tt8870290"
tt5831146,On Again Off Again,On Again Off Again,2016,90,"Drama,Romance",5.3,72,actor,Sami,Arsalan Shirazi,\N,\N,"director,actor,writer",tt5831146
tt5831146,On Again Off Again,On Again Off Again,2016,90,"Drama,Romance",5.3,72,actress,Noor,Melinda Michael,\N,\N,actress,"tt1091909,tt14039028,tt2661044,tt2309295"
tt5841956,Never Forget,Never Forget,2016,88,"Drama,Romance",7.5,84,actor,Khoa Tran,Van Nguyen,\N,\N,actor,tt5841956
tt5841956,Never Forget,Never Forget,2016,88,"Drama,Romance",7.5,84,actor,Bao Nguyen,Tam Dinh,\N,\N,actor,tt5841956
tt5841956,Never Forget,Never Forget,2016,88,"Drama,Romance",7.5,84,actress,Kim Tran,Ann Truong,\N,\N,actress,"tt5241578,tt7282970,tt1267295,tt1492179"
tt5841956,Never Forget,Never Forget,2016,88,"Drama,Romance",7.5,84,actor,Will Shaw,Ivan Bradara,\N,\N,"actor,producer,production_manager","tt0088580,tt1823011,tt9224216"
tt5843056,One Night Only,Tian liang zhi qian,2016,90,"Drama,Romance",6.0,343,actress,Mo Mo,Zishan Yang,1986,\N,"actress,producer,soundtrack","tt2765340,tt4344878,tt4074114,tt6838570"
tt5843056,One Night Only,Tian liang zhi qian,2016,90,"Drama,Romance",6.0,343,actor,Matthew,Andy On,1977,\N,"actor,soundtrack","tt0386005,tt0378773,tt2717822,tt0264429"
tt5843056,One Night Only,Tian liang zhi qian,2016,90,"Drama,Romance",6.0,343,actress,Yuqing,Lei Hao,1978,\N,actress,"tt2369127,tt0913968,tt0794374,tt3696086"
tt5843056,One Night Only,Tian liang zhi qian,2016,90,"Drama,Romance",6.0,343,actor,Gao Ye,Aaron Kwok,1965,\N,"actor,soundtrack,music_department","tt4417522,tt7183578,tt0768114,tt1691832"
tt5851030,Brother and Sister,Die Geschwister,2016,85,"Drama,Romance",5.6,237,actor,Bruno,Julius Nitschkoff,1995,\N,"actor,stunts","tt3306858,tt9233428,tt1481601,tt9253740"
tt5851030,Brother and Sister,Die Geschwister,2016,85,"Drama,Romance",5.6,237,actor,Thies,Vladimir Burlakov,1987,\N,actor,"tt1708449,tt4445154,tt1223917,tt15135104"
tt5851030,Brother and Sister,Die Geschwister,2016,85,"Drama,Romance",5.6,237,actor,Marcos,Hilmi Sözer,1970,\N,actor,"tt0278815,tt0291943,tt0880605,tt1224153"
tt5851030,Brother and Sister,Die Geschwister,2016,85,"Drama,Romance",5.6,237,actress,Sonja,Irina Potapenko,1986,\N,actress,"tt3341718,tt1173745,tt1672069,tt0757306"
tt5857918,Kagekiha opera,Kagekiha opera,2016,90,"Drama,Romance",5.9,20,actress,\N,Arisa Nakamura,1993,\N,actress,"tt4340270,tt5776052,tt2061869,tt1935896"
tt5857918,Kagekiha opera,Kagekiha opera,2016,90,"Drama,Romance",5.9,20,actress,\N,Suzuka Morita,1992,\N,actress,"tt1353147,tt6195584,tt6195602,tt2632184"
tt5857918,Kagekiha opera,Kagekiha opera,2016,90,"Drama,Romance",5.9,20,actress,Naoko,Saori,1988,\N,actress,"tt1370332,tt5857918,tt1728175,tt6753884"
tt5857918,Kagekiha opera,Kagekiha opera,2016,90,"Drama,Romance",5.9,20,actress,\N,Yuki Sakurai,1987,\N,actress,"tt3675748,tt4439120,tt12681644,tt5230488"
tt5866732,Empty Space,Empty Space,2016,76,"Drama,Romance",6.5,192,actor,Lloyd,David McLauchlan,\N,\N,actor,"tt5866732,tt5448666"
tt5866732,Empty Space,Empty Space,2016,76,"Drama,Romance",6.5,192,actress,Rebecca,Madysen Frances,\N,\N,actress,"tt2261391,tt5866732,tt3917094"
tt5866732,Empty Space,Empty Space,2016,76,"Drama,Romance",6.5,192,actress,Gladys,Suzanne C Johnson,\N,\N,"actress,producer",tt6873690
tt5866732,Empty Space,Empty Space,2016,76,"Drama,Romance",6.5,192,actor,Hank,Ryan David Heywood,\N,\N,actor,"tt4941458,tt4257986,tt5866732,tt2261391"
tt5883008,Wet Woman in the Wind,Kaze ni nureta onna,2016,78,"Drama,Romance",5.8,1200,actress,\N,Yûmi Akagi,\N,\N,actress,tt5883008
tt5883008,Wet Woman in the Wind,Kaze ni nureta onna,2016,78,"Drama,Romance",5.8,1200,actor,\N,Masatoshi Ikemura,\N,\N,actor,tt5883008
tt5883008,Wet Woman in the Wind,Kaze ni nureta onna,2016,78,"Drama,Romance",5.8,1200,actor,Kosuke Takasuke,Tasuku Nagaoka,1982,\N,actor,"tt1128075,tt5883008,tt2409302,tt1728686"
tt5883008,Wet Woman in the Wind,Kaze ni nureta onna,2016,78,"Drama,Romance",5.8,1200,actress,Shiori,Yuki Mamiya,1991,\N,actress,"tt5883008,tt3617996,tt23034906,tt23874348"
tt5883632,Esteros,Esteros,2016,83,"Drama,Romance",7.0,4244,actor,Jerónimo niño,Blas Finardi Niz,\N,\N,actor,tt5883632
tt5883632,Esteros,Esteros,2016,83,"Drama,Romance",7.0,4244,actor,Jerónimo,Esteban Masturini,\N,\N,"actor,soundtrack","tt5883632,tt1509784,tt2811802,tt5869224"
tt5883632,Esteros,Esteros,2016,83,"Drama,Romance",7.0,4244,actor,Matías,Ignacio Rogers,\N,\N,"actor,director,writer","tt5883632,tt1642281,tt5869224,tt23036164"
tt5883632,Esteros,Esteros,2016,83,"Drama,Romance",7.0,4244,actor,Matías niño,Joaquín Parada,\N,\N,actor,tt5883632
tt5885620,Summer with Mica,Summer with Mica,2016,91,"Drama,Romance",6.0,5,actor,Kaname,Kim Byung-soon,\N,\N,actor,tt5885620
tt5885620,Summer with Mica,Summer with Mica,2016,91,"Drama,Romance",6.0,5,actress,Eun-jiJeong Min's sister,Moon So-ri,1974,\N,"actress,director,writer","tt7341842,tt0320193,tt0372782,tt4016934"
tt5885620,Summer with Mica,Summer with Mica,2016,91,"Drama,Romance",6.0,5,actress,Mika,Iori Kogawa,\N,\N,actress,"tt5306218,tt14279430,tt16021212,tt5885620"
tt5885620,Summer with Mica,Summer with Mica,2016,91,"Drama,Romance",6.0,5,actor,Jeong Minson,Kim Min-Ki,\N,\N,actor,"tt5885620,tt13274038,tt22265394,tt16383322"
tt5885620,Summer with Mica,Summer with Mica,2016,91,"Drama,Romance",6.0,5,actress,Jeong Min's mother,Min-Yeong Ahn,\N,\N,actress,"tt5885620,tt13269814,tt7476166,tt2390253"
tt5889406,Love Station,Love Station,2016,\N,"Drama,Romance",7.4,43,actor,Amar,Salil Mitra,\N,2019,actor,"tt4145834,tt1459974,tt5905080,tt2320258"
tt5889406,Love Station,Love Station,2016,\N,"Drama,Romance",7.4,43,actor,\N,Choudhury Jayaprakash Das,\N,\N,"actor,writer","tt1446108,tt2241155,tt2320312,tt3173928"
tt5889406,Love Station,Love Station,2016,\N,"Drama,Romance",7.4,43,actor,Rudra Prasad Satapathy,Mihir Das,1959,2022,actor,"tt1966497,tt1452885,tt1435577,tt1431218"
